"","low_1","low_2","low_3","up_1","up_2","up_3","high_1","high_2","high_3","down_1","down_2","down_3","Peptides","Razor...unique.peptides","Unique.peptides","Sequence.coverage....","Unique...razor.sequence.coverage....","Unique.sequence.coverage....","Mol..weight..kDa.","Q.value","Score","MS.MS.count","Protein.IDs","Majority.protein.IDs","Protein.names","Gene.names","id","uniprot","main_gene"
"4642",66018,78678,71012,72854,70011,88811,65568,50899,55100,48056,58812,66223,"5","5","5","20.5","20.5","20.5","38.015","0","39.62","7","Q8VDQ1;Q8VDQ1-2","Q8VDQ1;Q8VDQ1-2","Prostaglandin reductase 2","Ptgr2","4815","Q8VDQ1","Ptgr2"
"4643",179570,222100,248160,176650,225910,282810,157040,144460,186600,142740,191390,190600,"10","10","10","34.7","34.7","34.7","43.256","0","323.31","13","Q8VDQ8;Q8VDQ8-2;Q8VDQ8-3;Q8VDQ8-4","Q8VDQ8;Q8VDQ8-2;Q8VDQ8-3;Q8VDQ8-4","NAD-dependent protein deacetylase sirtuin-2","Sirt2","4816","Q8VDQ8","Sirt2"
"4644",21205,32046,25645,30909,39223,34434,23815,17829,19702,22732,18000,21420,"7","7","7","10.4","10.4","10.4","82.056","0","323.31","4","Q8VDQ9","Q8VDQ9","Protein KRI1 homolog","Kri1","4817","Q8VDQ9","Kri1"
"4645",105810,163140,147050,114500,132890,166460,92485,88647,121600,71113,101200,120860,"15","14","14","9.5","9.1","9.1","233.26","0","323.31","6","Q8VDR9;Q8VDR9-2;Q8VDR9-3","Q8VDR9;Q8VDR9-2","Dedicator of cytokinesis protein 6","Dock6","4818","Q8VDR9","Dock6"
"4646",22545,24381,21185,21305,39928,24135,21819,20218,16007,19422,16771,22339,"3","3","3","15.7","15.7","15.7","35.7","0","65.964","1","Q8VDS4","Q8VDS4","Regulation of nuclear pre-mRNA domain-containing protein 1A","Rprd1a","4819","Q8VDS4","Rprd1a"
"4647",422650,593230,517380,506280,694370,627790,533920,455770,482370,400850,434120,577080,"4","4","4","15","15","15","38.381","0","11.344","7","Q8VDS8;Q8VDS8-3;Q8VDS8-2","Q8VDS8;Q8VDS8-3;Q8VDS8-2","Syntaxin-18","Stx18","4820","Q8VDS8","Stx18"
"4648",1223.90002441406,2392.80004882813,2263.80004882813,1426.5,1735.59997558594,1375.19995117188,1249,949.679992675781,1568.69995117188,NA,707.919982910156,2270.30004882813,"2","2","2","17.6","17.6","17.6","18.213","0","51.545","2","Q8VDT9","Q8VDT9","39S ribosomal protein L50, mitochondrial","Mrpl50","4821","Q8VDT9","Mrpl50"
"4649",115060,161010,194520,127470,154210,176970,136190,110950,159820,87993,110700,162810,"3","3","3","5.7","5.7","5.7","75.59","0","34.304","2","Q8VDU0","Q8VDU0","G-protein-signaling modulator 2","Gpsm2","4822","Q8VDU0","Gpsm2"
"4650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","4","9.4","9.4","9.4","81.912","0","196.51","0","Q8VDU5","Q8VDU5","SNF-related serine/threonine-protein kinase","Snrk","4823","Q8VDU5","Snrk"
"4651",10006,9352.900390625,8177.7998046875,8612.2998046875,5221.2001953125,5240.10009765625,11829,5014.89990234375,9531.2998046875,8914.400390625,9378,9525,"2","2","2","5.9","5.9","5.9","53.978","0","5.0889","4","Q8VDV0;Q8VDV0-2","Q8VDV0;Q8VDV0-2","Integrin beta-like protein 1","Itgbl1","4824","Q8VDV0","Itgbl1"
"4652",9261.099609375,14499,21575,8742.5,12369,24988,14385,6903,21331,10531,8201.5,21180,"1","1","1","8.1","8.1","8.1","42.712","0","13.686","1","Q8VDV3","Q8VDV3","Guanine nucleotide exchange factor for Rab-3A","Rab3il1","4825","Q8VDV3","Rab3il1"
"4653",27623,43414,34465,28313,26913,31427,32359,25317,30558,25948,31267,34904,"2","2","2","7.2","7.2","7.2","28.847","0","15.447","2","Q8VDV8","Q8VDV8","MIT domain-containing protein 1","Mitd1","4826","Q8VDV8","Mitd1"
"4654",242310,329210,285740,249520,283930,302890,180240,171230,197880,162100,178620,260740,"7","3","3","20.4","10.5","10.5","49.067","0","15.215","8","Q8VDW0;Q8VDW0-2","Q8VDW0;Q8VDW0-2","ATP-dependent RNA helicase DDX39A","Ddx39a","4827","Q8VDW0","Ddx39a"
"4655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","5","5","5","51.385","0","82.564","0","Q8VDX6","Q8VDX6","Transmembrane protein 5","Tmem5","4828","Q8VDX6","Tmem5"
"4656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","3.8","3.8","3.8","71.442","0","37.116","0","Q8VDY4","Q8VDY4","EF-hand calcium-binding domain-containing protein 7","Efcab7","4829","Q8VDY4","Efcab7"
"4657",622.580017089844,1283.09997558594,NA,NA,NA,NA,908.27001953125,NA,770.140014648438,820.039978027344,907.969970703125,NA,"2","2","2","9.6","9.6","9.6","37.825","0","75.235","1","Q8VDY9","Q8VDY9","Caspase activity and apoptosis inhibitor 1","Caap1","4830","Q8VDY9","Caap1"
"4658",59533,120920,115610,82039,115600,139340,94477,77805,104200,67334,70910,121970,"13","13","11","24.1","24.1","22.2","77.5","0","323.31","6","Q8VDZ4;Q8VDZ4-2","Q8VDZ4;Q8VDZ4-2","Palmitoyltransferase ZDHHC5","Zdhhc5","4831","Q8VDZ4","Zdhhc5"
"4659",152940,131290,174850,187050,116140,190140,182710,98500,133090,127470,81871,176820,"4","4","4","7.6","7.6","7.6","65.444","0","14.463","5","Q8VE09","Q8VE09","Tetratricopeptide repeat protein 39C","Ttc39c","4832","Q8VE09","Ttc39c"
"4660",808440,1060400,1072700,841540,959820,1127600,900310,580750,744770,645680,682590,980250,"9","9","9","15.1","15.1","15.1","70.932","0","16.226","14","Q8VE11;Q8VE11-2","Q8VE11;Q8VE11-2","Myotubularin-related protein 6","Mtmr6","4833","Q8VE11","Mtmr6"
"4661",53306,78218,90537,63388,85067,102380,65448,48341,61527,45264,46315,86619,"3","3","3","5.9","5.9","5.9","109.67","0","38.639","5","Q8VE18","Q8VE18","Protein SMG8","Smg8","4834","Q8VE18","Smg8"
"4662",196580,256760,269800,213730,233770,285900,238190,175340,220720,178090,194540,246500,"9","9","9","12.5","12.5","12.5","98.334","0","47.589","18","Q8VE19","Q8VE19","WD repeat-containing protein mio","Mios","4835","Q8VE19","Mios"
"4663",119790,195340,147810,126310,191970,177380,135460,110140,132040,105900,111240,147410,"7","7","6","51.4","51.4","43.5","20.348","0","46.537","9","Q8VE22","Q8VE22","28S ribosomal protein S23, mitochondrial","Mrps23","4836","Q8VE22","Mrps23"
"4664",379120,300970,381710,398100,294920,471690,367350,170440,286630,338340,161250,318050,"7","7","7","33","33","33","44.93","0","124.87","8","Q8VE37","Q8VE37","Regulator of chromosome condensation","Rcc1","4837","Q8VE37","Rcc1"
"4665",259170,391350,426430,298300,448560,478130,324240,259400,294070,286830,323760,383890,"6","6","6","26.8","26.8","26.8","44.789","0","248.39","10","Q8VE47","Q8VE47","Ubiquitin-like modifier-activating enzyme 5","Uba5","4838","Q8VE47","Uba5"
"4666",146380,266220,296210,191040,269120,353290,186790,160000,248260,127180,158680,230230,"3","3","3","9.2","9.2","9.2","45.701","0","6.789","4","Q8VE62","Q8VE62","Polyadenylate-binding protein-interacting protein 1","Paip1","4839","Q8VE62","Paip1"
"4667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","2","22.4","22.4","22.4","17.875","0","188.84","1","Q8VE65","Q8VE65","Transcription initiation factor TFIID subunit 12","Taf12","4840","Q8VE65","Taf12"
"4668",234480,305500,341240,263620,277770,404440,244680,173070,214390,180770,201020,290070,"7","7","7","38.2","38.2","38.2","24.715","0","16.697","10","Q8VE70","Q8VE70","Programmed cell death protein 10","Pdcd10","4841","Q8VE70","Pdcd10"
"4669",224920,280870,351980,272240,279770,408770,267010,163360,289470,206840,214880,330120,"10","10","10","6.1","6.1","6.1","192.29","0","55.352","10","Q8VE73;Q8VE73-3","Q8VE73;Q8VE73-3","Cullin-7","Cul7","4842","Q8VE73","Cul7"
"4670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","2","2","11.4","11.4","11.4","38.737","0","55.871","3","Q8VE80","Q8VE80","THO complex subunit 3","Thoc3","4843","Q8VE80","Thoc3"
"4671",4395.7001953125,4498.7998046875,3676.10009765625,2857.10009765625,4721.7001953125,4840.2998046875,5390.60009765625,3541.30004882813,4000.39990234375,4130.39990234375,4464.39990234375,3711.39990234375,"1","1","1","2.8","2.8","2.8","54.044","0.0058815","2.0812","1","Q8VE88;Q8VE88-2","Q8VE88;Q8VE88-2","Protein FAM114A2","Fam114a2","4844","Q8VE88","Fam114a2"
"4672",68513,77495,82879,70049,69349,110420,74223,55513,70545,43623,59311,89257,"5","5","2","25.8","25.8","12.3","39.991","0","169.18","7","Q8VE92","Q8VE92","RNA-binding protein 4B","Rbm4b","4845","Q8VE92","Rbm4b"
"4673",4520.89990234375,8376.2998046875,5220.10009765625,1975,8786.900390625,4040.80004882813,9189.400390625,9693.2001953125,1881.80004882813,4886.2998046875,5876.2998046875,3228.69995117188,"7","7","7","17.8","17.8","17.8","45.318","0","91.744","2","Q8VE94","Q8VE94","Protein FAM110C","Fam110c","4846","Q8VE94","Fam110c"
"4674",125880,193030,142980,111610,177310,163520,136860,147180,123470,91569,151160,150790,"3","3","3","17.9","17.9","17.9","24.33","0","42.635","4","Q8VE95","Q8VE95","UPF0598 protein C8orf82 homolog","","4847","Q8VE95",NA
"4675",96276,78374,83884,118390,72466,97229,116330,73625,108990,108880,88182,136330,"5","3","3","8.8","7","7","55.979","0","10.218","4","Q8VE97","Q8VE97","Serine/arginine-rich splicing factor 4","Srsf4","4848","Q8VE97","Srsf4"
"4676",55872,90170,96344,61118,79111,89781,55327,38127,61558,45346,41445,74969,"2","2","2","6.3","6.3","6.3","34.001","0","14.715","8","Q8VE98","Q8VE98","CD276 antigen","Cd276","4849","Q8VE98","Cd276"
"4677",127950,183060,159230,127450,170740,168870,131070,113640,116570,104120,114370,140480,"8","8","7","35","35","28.3","19.742","0","15.132","9","Q8VE99","Q8VE99","Coiled-coil domain-containing protein 115","Ccdc115","4850","Q8VE99","Ccdc115"
"4678",120900,236680,271000,123320,291780,305580,121510,151960,164240,110890,146260,216640,"3","2","2","6.9","4.6","4.6","67.732","0","19.478","3","Q8VEB1","Q8VEB1","G protein-coupled receptor kinase 5","Grk5","4851","Q8VEB1","Grk5"
"4679",20469,27828,34506,24372,24680,25980,18557,14016,28578,18978,23072,24904,"6","6","6","20.5","20.5","20.5","44.845","0","15.576","6","Q8VEB2","Q8VEB2","Protein salvador homolog 1","Sav1","4852","Q8VEB2","Sav1"
"4680",155240,220220,255740,166020,216810,250230,223880,129160,236040,191160,184390,276340,"7","7","7","26","26","26","47.307","0","33.523","11","Q8VEB4","Q8VEB4","Group XV phospholipase A2","Pla2g15","4853","Q8VEB4","Pla2g15"
"4681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1.5","1.5","1.5","101.47","0.00329","2.2967","0","Q8VEC3","Q8VEC3","G-protein coupled receptor 110","Gpr110","4854","Q8VEC3","Gpr110"
"4682",4587.2001953125,7562.2998046875,6109,5175.7001953125,6772.89990234375,7596.5,4797.2998046875,4490.2998046875,5786,3710.5,4670.7998046875,6370.89990234375,"4","4","4","25.6","25.6","25.6","23.112","0","14.247","3","Q8VED2","Q8VED2","Biogenesis of lysosome-related organelles complex 1 subunit 4","Bloc1s4","4855","Q8VED2","Bloc1s4"
"4683",452000,741130,611780,458130,758480,660550,592850,538490,472110,413510,592670,596640,"7","7","7","45.3","45.3","45.3","18.955","0","314.45","10","Q8VED9","Q8VED9","Galectin-related protein","Lgalsl","4856","Q8VED9","Lgalsl"
"4684",413510,675270,701460,428760,586120,731460,588710,572120,633850,456920,575370,797230,"4","4","4","28.5","28.5","28.5","24.945","0","198.76","8","Q8VEE0","Q8VEE0","Ribulose-phosphate 3-epimerase","Rpe","4857","Q8VEE0","Rpe"
"4685",18165,30822,16625,21134,30973,16797,17698,12704,8454.2001953125,15766,17158,6066.7998046875,"5","5","5","14.5","14.5","14.5","40.996","0","15.249","6","Q8VEE1","Q8VEE1","LIM and cysteine-rich domains protein 1","Lmcd1","4858","Q8VEE1","Lmcd1"
"4686",93697,90382,101010,113470,93386,123000,113640,65379,72089,94140,75253,96912,"3","3","3","5.8","5.8","5.8","69.036","0","5.9544","4","Q8VEE4","Q8VEE4","Replication protein A 70 kDa DNA-binding subunit;Replication protein A 70 kDa DNA-binding subunit, N-terminally processed","Rpa1","4859","Q8VEE4","Rpa1"
"4687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","4.2","4.2","4.2","80.698","0","40.304","0","Q8VEF1;Q8VEF1-2;Q8VEF1-3","Q8VEF1;Q8VEF1-2;Q8VEF1-3","GRAM domain-containing protein 1A","Gramd1a","4860","Q8VEF1","Gramd1a"
"4688",529590,719590,939260,546980,685550,1019600,406260,472180,555150,521300,454020,762980,"5","5","4","25.3","25.3","16.1","21.39","0","17.207","7","Q8VEH3","Q8VEH3","ADP-ribosylation factor-like protein 8A","Arl8a","4861","Q8VEH3","Arl8a"
"4689",392400,460920,378590,355480,439190,491100,325220,257610,309810,277750,256460,360310,"9","9","9","18.3","18.3","18.3","70.095","0","53.588","18","Q8VEH5","Q8VEH5","EPM2A-interacting protein 1","Epm2aip1","4862","Q8VEH5","Epm2aip1"
"4690",196590,221580,304420,223900,247180,320130,208040,166320,172050,183480,167770,243660,"2","2","2","6.1","6.1","6.1","43.771","0","40.886","3","Q8VEH6","Q8VEH6","COBW domain-containing protein 1","Cbwd1","4863","Q8VEH6","Cbwd1"
"4691",435810,550140,594200,514830,503340,664770,403040,373250,450040,404200,381390,520290,"9","9","9","24.6","24.6","24.6","54.906","0","97.732","18","Q8VEH8","Q8VEH8","Endoplasmic reticulum lectin 1","Erlec1","4864","Q8VEH8","Erlec1"
"4692",59600,49336,47132,59742,55703,59321,56141,33708,39078,43314,33012,41489,"4","4","4","14.4","14.4","14.4","53.133","0","323.31","5","Q8VEJ4","Q8VEJ4","Notchless protein homolog 1","Nle1","4865","Q8VEJ4","Nle1"
"4693",131620,170900,156550,127760,133060,205960,123000,81346,147710,95997,118390,170680,"8","5","5","19.9","14.9","14.9","48.906","0","26.676","6","Q8VEJ9","Q8VEJ9","Vacuolar protein sorting-associated protein 4A","Vps4a","4866","Q8VEJ9","Vps4a"
"4694",63275,88417,101400,67752,93530,103160,57106,59843,72191,47354,59810,91717,"4","4","4","17.3","17.3","17.3","41.06","0","29.139","4","Q8VEK0","Q8VEK0","Cell cycle control protein 50A","Tmem30a","4867","Q8VEK0","Tmem30a"
"4695",1801300,2023300,2039200,2114300,1810200,2272400,2130200,1467600,1894200,1703200,1642300,2324800,"26","26","26","33","33","33","87.917","0","323.31","60","Q8VEK3;Q8VEK3-2","Q8VEK3;Q8VEK3-2","Heterogeneous nuclear ribonucleoprotein U","Hnrnpu","4868","Q8VEK3","Hnrnpu"
"4696",887980,1518900,1599500,951460,1652700,1753200,877130,1102200,1179600,882290,1317600,1413900,"14","14","14","36.1","36.1","36.1","39.632","0","64.934","34","Q8VEM8","Q8VEM8","Phosphate carrier protein, mitochondrial","Slc25a3","4869","Q8VEM8","Slc25a3"
"4697",31478,24182,29022,28979,15916,33476,36545,21558,29317,17418,20644,40073,"1","1","1","8.3","8.3","8.3","28.122","0.0010828","2.838","1","Q8VH37-2;Q8VH37","Q8VH37-2;Q8VH37","Histone deacetylase 8","Hdac8","4870","Q8VH37-2","Hdac8"
"4698",2428900,2657200,2736100,2620800,2624800,3141500,3003500,2249300,2469700,2452300,2350400,2988700,"10","10","10","21.5","21.5","21.5","59.406","0","151.56","12","Q8VH51;Q8VH51-2;Q8VH51-3","Q8VH51;Q8VH51-2;Q8VH51-3","RNA-binding protein 39","Rbm39","4871","Q8VH51","Rbm39"
"4699",40135,55865,70808,49007,53121,79373,32366,30408,42417,24889,30218,53853,"2","2","2","20.7","20.7","20.7","16.377","0","101.97","3","Q8VHC3","Q8VHC3","Selenoprotein M","Selm","4872","Q8VHC3","Selm"
"4700",662100,949220,840510,741870,919400,940580,728350,650330,736090,564140,691940,876490,"14","14","14","19.6","19.6","19.6","87.869","0","250.68","25","Q8VHE0","Q8VHE0","Translocation protein SEC63 homolog","Sec63","4873","Q8VHE0","Sec63"
"4701",9093.2001953125,25522,38634,16029,19936,33626,8143.5,9364.099609375,34387,8214.5,12523,43213,"10","10","10","11.5","11.5","11.5","120.91","0","284.37","9","Q8VHG2;Q8VHG2-2;Q9D4H4;Q9D4H4-2","Q8VHG2;Q8VHG2-2","Angiomotin","Amot","4874","Q8VHG2","Amot"
"4702",172670,220730,250750,203880,230270,260390,217470,174830,243150,160310,200850,278910,"8","8","5","12.1","12.1","7.7","97.964","0","101.05","9","Q8VHH5;Q8VHH5-2","Q8VHH5;Q8VHH5-2","Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3","Agap3","4875","Q8VHH5","Agap3"
"4703",358190,563060,502690,370640,502990,547420,432280,449410,553850,384410,468270,588850,"8","8","8","22.8","22.8","22.8","49.429","0","65.644","11","Q8VHI3","Q8VHI3","GDP-fucose protein O-fucosyltransferase 2","Pofut2","4876","Q8VHI3","Pofut2"
"4704",343690,614010,551260,372240,658320,622770,371710,468690,442950,312320,469750,517040,"25","25","20","33.3","33.3","26.2","88.334","0","323.31","17","Q8VHJ5","Q8VHJ5","Serine/threonine-protein kinase MARK1","Mark1","4877","Q8VHJ5","Mark1"
"4705",19452,23897,25730,29471,26984,35317,24533,20696,23260,18585,26507,23304,"8","8","8","13.6","13.6","13.6","126.78","0","323.31","4","Q8VHK1","Q8VHK1","Caskin-2","Caskin2","4878","Q8VHK1","Caskin2"
"4706",255190,329260,311270,285490,297900,356080,290890,217690,246270,210040,217290,305060,"7","7","6","10.7","10.7","9.7","113.88","0","24.665","10","Q8VHK9","Q8VHK9","ATP-dependent RNA helicase DHX36","Dhx36","4879","Q8VHK9","Dhx36"
"4707",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","2","2","2","48.337","0","6.2824","0","Q8VHL0-2","Q8VHL0-2","Urea transporter 1","Slc14a1","4880","Q8VHL0-2","Slc14a1"
"4708",316960,372000,318530,330270,355610,390630,363600,300300,306420,299490,279870,391990,"5","5","5","20.2","20.2","20.2","40.506","0","27.501","9","Q8VHL1","Q8VHL1","Histone-lysine N-methyltransferase SETD7","Setd7","4881","Q8VHL1","Setd7"
"4709",2077.30004882813,2373.60009765625,1977.19995117188,2524.39990234375,2057,2051.19995117188,3457.80004882813,1981.40002441406,2706.10009765625,2840.30004882813,2113,4316.39990234375,"1","1","1","4.7","4.7","4.7","31.062","0.008303","1.9249","1","Q8VHP8","Q8VHP8","Ras-related protein Rab-40B","Rab40b","4882","Q8VHP8","Rab40b"
"4710",3152.30004882813,4534.39990234375,3687.10009765625,2860.10009765625,4254.7998046875,2966.89990234375,3584.39990234375,2068.69995117188,4064.30004882813,3896.80004882813,4349.2998046875,5362.7001953125,"4","4","4","16.7","16.7","16.7","31.348","0","13.996","1","Q8VHQ4","Q8VHQ4","Ras-related protein Rab-40C","Rab40c","4883","Q8VHQ4","Rab40c"
"4711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3","3.1","3.1","3.1","125.42","0","57.741","0","Q8VHR0","Q8VHR0","Protocadherin 18","Pcdh18","4884","Q8VHR0","Pcdh18"
"4712",62791,62582,61417,79123,58719,59801,65120,45598,60942,52323,53626,59179,"8","8","8","19.5","19.5","19.5","65.41","0","220.32","11","Q8VHR5;Q8VHR5-2","Q8VHR5;Q8VHR5-2","Transcriptional repressor p66-beta","Gatad2b","4885","Q8VHR5","Gatad2b"
"4713",12525000,22004000,16981000,13891000,20798000,17265000,14249000,15194000,13987000,11630000,16242000,16061000,"136","121","121","52.4","48.8","48.8","291.12","0","323.31","295","Q8VHX6;Q8VHX6-2","Q8VHX6;Q8VHX6-2","Filamin-C","Flnc","4886","Q8VHX6","Flnc"
"4714",335150,403680,916650,371600,383660,922130,344430,171020,666060,261860,213080,836270,"18","18","18","12.4","12.4","12.4","252.31","0","323.31","33","Q8VHY0;Q8VHY0-3;Q8VHY0-2","Q8VHY0;Q8VHY0-3","Chondroitin sulfate proteoglycan 4","Cspg4","4887","Q8VHY0","Cspg4"
"4715",78983,105910,104680,98610,90287,91877,105140,61770,81717,86418,63252,82700,"5","5","5","21","21","21","33.656","0","17.413","8","Q8VHZ7","Q8VHZ7","U3 small nucleolar ribonucleoprotein protein IMP4","Imp4","4888","Q8VHZ7","Imp4"
"4716",15437,21816,23192,19619,19428,25247,17331,15587,17309,15268,15659,20447,"1","1","1","4","4","4","44.23","0.00031451","3.1449","1","Q8VI16","Q8VI16","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9","B3gnt9","4889","Q8VI16","B3gnt9"
"4717",85370,95729,93970,103120,89013,106220,87644,71005,72094,83420,76750,100520,"2","2","2","11.7","11.7","11.7","28.979","0","60.918","13","Q8VI33;Q6NZA9","Q8VI33;Q6NZA9","Transcription initiation factor TFIID subunit 9;Transcription initiation factor TFIID subunit 9B","Taf9;Taf9b","4890","Q8VI33","Taf9"
"4718",365600,421220,448370,383880,382050,455580,399240,246720,328150,328680,324550,387330,"18","18","18","39.4","39.4","39.4","64.476","0","323.31","12","Q8VI36;Q8VI36-2","Q8VI36;Q8VI36-2","Paxillin","Pxn","4891","Q8VI36","Pxn"
"4719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","0.7","0.7","0.7","211.95","0.0021212","2.4636","0","Q8VI56;Q8VI56-2","Q8VI56;Q8VI56-2","Low-density lipoprotein receptor-related protein 4","Lrp4","4892","Q8VI56","Lrp4"
"4720",8415.2001953125,10551,12835,8798.7998046875,8868.099609375,14689,10463,7615,11164,8463.5,9577.599609375,12193,"7","7","7","5.3","5.3","5.3","221.57","0","120.79","2","Q8VI59;Q8VI59-2","Q8VI59","Pecanex-like protein 3","Pcnxl3","4893","Q8VI59","Pcnxl3"
"4721",201880,269370,283930,250230,277980,336700,210040,199680,256440,176660,241180,280400,"5","5","4","20.4","20.4","16.6","26.851","0","5.6623","7","Q8VI63;Q8VI63-2","Q8VI63;Q8VI63-2","MOB kinase activator 2","Mob2","4894","Q8VI63","Mob2"
"4722",697920,651400,650310,763950,663980,829530,812960,533730,560600,594500,566780,749690,"16","16","16","18.7","18.7","18.7","119.27","0","286.71","23","Q8VI75","Q8VI75","Importin-4","Ipo4","4895","Q8VI75","Ipo4"
"4723",35804,90923,76945,28632,68246,78666,25293,56291,53564,23989,70696,59201,"2","2","2","2.9","2.9","2.9","93.21","0","36.181","3","Q8VI84","Q8VI84","Nucleolar complex protein 3 homolog","Noc3l","4896","Q8VI84","Noc3l"
"4724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1.3","1.3","1.3","117.78","0","7.2181","0","Q8VIG1","Q8VIG1","RE1-silencing transcription factor","Rest","4897","Q8VIG1","Rest"
"4725",701960,746600,752040,715820,632820,662460,734160,472570,702040,628240,603770,829150,"21","20","20","37.6","36.5","36.5","75.441","0","188.9","46","Q8VIJ6","Q8VIJ6","Splicing factor, proline- and glutamine-rich","Sfpq","4898","Q8VIJ6","Sfpq"
"4726",7009.5,5150.39990234375,8920.900390625,4508.10009765625,6544.89990234375,8349,5338.2001953125,4078.10009765625,6063.10009765625,4243.2001953125,3493.60009765625,8890.400390625,"1","1","1","1.5","1.5","1.5","110.58","0","12.678","1","Q8VIK5;Q8VIK5-3;Q8VIK5-2","Q8VIK5;Q8VIK5-3;Q8VIK5-2","Platelet endothelial aggregation receptor 1","Pear1","4899","Q8VIK5","Pear1"
"4727",73989,108850,133170,88245,120580,152230,84567,83713,89800,62534,79373,113560,"4","4","4","12.7","12.7","12.7","59.323","0","78.472","11","Q8VIM9","Q8VIM9","Immunity-related GTPase family Q protein","Irgq","4900","Q8VIM9","Irgq"
"4728",74335,90727,65192,79407,68511,57401,59738,56453,51410,48678,79487,61791,"4","4","4","21.4","21.4","21.4","33.429","0","6.9218","4","Q8WTY4","Q8WTY4","Anamorsin","Ciapin1","4901","Q8WTY4","Ciapin1"
"4729",138140,304950,313770,163550,306260,369420,201340,214620,217800,149650,235100,285880,"1","1","1","7.8","7.8","7.8","15.087","0.0021254","2.4837","2","Q8WUR0","Q8WUR0","Protein C19orf12 homolog","","4902","Q8WUR0",NA
"4730",204820,224230,243360,220860,245960,253400,232820,155110,179010,178900,161720,219610,"2","2","2","7.6","7.6","7.6","31.716","0","4.8635","3","Q91UZ5","Q91UZ5","Inositol monophosphatase 2","Impa2","4903","Q91UZ5","Impa2"
"4731",192980,251180,308150,245470,309010,339630,244470,180330,227740,201600,176040,264420,"3","3","3","7.8","7.8","7.8","56.146","0","77.505","9","Q91V01","Q91V01","Lysophospholipid acyltransferase 5","Lpcat3","4904","Q91V01","Lpcat3"
"4732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","5","6.1","6.1","6.1","43.039","0","323.31","0","Q91V04","Q91V04","Translocating chain-associated membrane protein 1","Tram1","4905","Q91V04","Tram1"
"4733",33973,44685,58981,46587,44459,63371,35390,24603,55126,29892,31319,46724,"9","9","9","22.5","22.5","22.5","53.663","0","35.358","7","Q91V09","Q91V09","WD repeat-containing protein 13","Wdr13","4906","Q91V09","Wdr13"
"4734",421960,696040,726720,503460,574730,768910,545190,393750,583630,381080,416880,695120,"8","8","2","29.6","29.6","4.7","37.555","0","192.65","22","Q91V12-2;Q91V12-4","Q91V12-2;Q91V12-4","Cytosolic acyl coenzyme A thioester hydrolase","Acot7","4908","Q91V12-2","Acot7"
"4735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1","1","3.1","1.2","1.2","126.27","0","98.793","0","Q91V14;Q91V14-2","Q91V14;Q91V14-2","Solute carrier family 12 member 5","Slc12a5","4909","Q91V14","Slc12a5"
"4736",15212,20310,18301,15385,19338,17485,12346,14476,16231,12453,10368,19469,"1","1","1","6.2","6.2","6.2","23.842","0.0030017","2.3342","1","Q91V17","Q91V17","E3 ubiquitin-protein ligase ZNRF1","Znrf1","4910","Q91V17","Znrf1"
"4737",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1.1","1.1","1.1","236.88","0","3.4844","0","Q91V24","Q91V24","ATP-binding cassette sub-family A member 7","Abca7","4911","Q91V24","Abca7"
"4738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3","9.4","9.4","9.4","57.348","0","323.31","0","Q91V36","Q91V36","Nuclear receptor-binding protein 2","Nrbp2","4912","Q91V36","Nrbp2"
"4739",2011200,2931500,3143500,1983900,2826000,3676300,2134100,1874400,2454500,1866600,2045200,2972100,"12","12","12","61.4","61.4","61.4","23.897","0","133.5","22","Q91V41","Q91V41","Ras-related protein Rab-14","Rab14","4913","Q91V41","Rab14"
"4740",1843800,3004000,3291700,2109600,2857200,3561700,2040700,2480800,2370700,1533900,2261100,3051300,"16","16","15","51.1","51.1","45.2","35.406","0","171.94","47","Q91V61;Q91V61-2","Q91V61;Q91V61-2","Sideroflexin-3","Sfxn3","4914","Q91V61","Sfxn3"
"4741",544820,626450,699270,589610,771610,706820,621630,335250,510930,448630,417100,619450,"8","8","8","30.6","30.6","30.6","32.032","0","23.355","15","Q91V64","Q91V64","Isochorismatase domain-containing protein 1","Isoc1","4915","Q91V64","Isoc1"
